RN,REC,DESCR,TOP,BOTTOM,Thickness,Latitude,Longitude,Easting,Northing,Projecti_1
175232,3,DECO GRANITE,2.8,5.5,2.7,-19.788333,147.449167,547048.074,7811879.051,55
175232,4,FRACTURED GRANITE,5.5,13.8,8.3,-19.788333,147.449167,547048.074,7811879.051,55
175232,5,SANDY SILTS THROUGHOUT FRACTURED GRANITE LAYERS - WATER @ 18.6 METRES,13.8,19.5,5.7,-19.788333,147.449167,547048.074,7811879.051,55
175232,6,"BLUE, PINK, GREY GRANITE",19.5,28,8.5,-19.788333,147.449167,547048.074,7811879.051,55
175232,7,DARK BLUE/GREY BEDROCK,28,39.6,11.6,-19.788333,147.449167,547048.074,7811879.051,55
175256,1,DARK CLAYEY SOIL,0,1,1,-19.805045,147.20417,521383.454,7810079.269,55
175256,2,BROWN CLAY,1,4.8,3.8,-19.805045,147.20417,521383.454,7810079.269,55
175256,3,CLAYBOUND SAND,4.8,7,2.2,-19.805045,147.20417,521383.454,7810079.269,55
175256,4,CLAYEY SAND - WATER @ 7.4 METRES,7,7.5,0.5,-19.805045,147.20417,521383.454,7810079.269,55
175256,5,FINE/MEDIUM SAND - SLIGHTLY CLAYEY,7.5,9.3,1.8,-19.805045,147.20417,521383.454,7810079.269,55
175256,6,SANDY CLAY AND SOME SMALL GRAVELS,9.3,14.6,5.3,-19.805045,147.20417,521383.454,7810079.269,55
175257,1,DARK CLAYEY SOIL,0,0.8,0.8,-19.802222,147.205,521470.762,7810391.551,55
175257,2,BROWN CLAY,0.8,5.5,4.7,-19.802222,147.205,521470.762,7810391.551,55
175257,3,CLAYBOUND SAND,5.5,6.5,1,-19.802222,147.205,521470.762,7810391.551,55
175257,4,CLAYEY SAND - WATER @ 7.2 METRES,6.5,7.3,0.8,-19.802222,147.205,521470.762,7810391.551,55
175257,5,FINE-MEDIUM BROWN SAND,7.3,9.1,1.8,-19.802222,147.205,521470.762,7810391.551,55
175257,6,SANDY CLAY,9.1,9.5,0.4,-19.802222,147.205,521470.762,7810391.551,55
175258,1,DARK CLAYEY SOIL,0,0.5,0.5,-19.801944,147.172222,518037.767,7810426.143,55
175258,2,BROWN CLAY,0.5,5.5,5,-19.801944,147.172222,518037.767,7810426.143,55
175258,3,FINE RED BROWN SANDY CLAY,5.5,7.5,2,-19.801944,147.172222,518037.767,7810426.143,55
175258,4,RED BROWN STIFF CLAY,7.5,10,2.5,-19.801944,147.172222,518037.767,7810426.143,55
175258,5,BROWN SAND AND SMALL STONE - WATER @ 10 METRES,10,11.8,1.8,-19.801944,147.172222,518037.767,7810426.143,55
175259,1,DARK CLAYEY SOIL,0,0.6,0.6,-19.801944,147.172222,518037.767,7810426.143,55
175259,2,BROWN CLAY,0.6,5.5,4.9,-19.801944,147.172222,518037.767,7810426.143,55
175259,3,RED BROWN FINE SANDY CLAY,5.5,6.5,1,-19.801944,147.172222,518037.767,7810426.143,55
175259,4,BROWN CLAY,6.5,8.7,2.2,-19.801944,147.172222,518037.767,7810426.143,55
175259,5,FIRM GREY BROWN CLAY,8.7,9.8,1.1,-19.801944,147.172222,518037.767,7810426.143,55
175259,6,BROWN SAND - *,9.8,10.3,0.5,-19.801944,147.172222,518037.767,7810426.143,55
175259,7,BROWN CLAY,10.3,18.5,8.2,-19.801944,147.172222,518037.767,7810426.143,55
175266,1,DARK TOPSOIL,0,0.3,0.3,-19.719722,147.27,528293.145,7819511.276,55
175266,2,SILTY LOAM,0.3,11.7,11.4,-19.719722,147.27,528293.145,7819511.276,55
175266,3,SILTY SANDY CLAY,11.7,14.5,2.8,-19.719722,147.27,528293.145,7819511.276,55
175266,4,SPECKLED BROWN SAND AND STONE - *,14.5,18.7,4.2,-19.719722,147.27,528293.145,7819511.276,55
175267,1,DARK SILTY TOP SOIL,0,0.3,0.3,-19.716111,147.270556,528352.045,7819910.767,55
175267,2,SILTY LOAM,0.3,8,7.7,-19.716111,147.270556,528352.045,7819910.767,55
175267,3,BROWN SILTY CLAY - DAMP,8,14,6,-19.716111,147.270556,528352.045,7819910.767,55
175267,4,CLAYEY SAND,14,17,3,-19.716111,147.270556,528352.045,7819910.767,55
175267,5,"SPECKLED SAND, SOME FINES AND SLIGHT CLAY CONTENT - *",17,21,4,-19.716111,147.270556,528352.045,7819910.767,55
175267,6,STIFF BROWN CLAY,21,22,1,-19.716111,147.270556,528352.045,7819910.767,55
175268,1,FILL,0,1,1,-19.615,147.473333,549632.81,7831053.051,55
175268,2,TOPSOIL,1,3,2,-19.615,147.473333,549632.81,7831053.051,55
175268,3,BROWN SILT,3,5,2,-19.615,147.473333,549632.81,7831053.051,55
175268,4,CLAY SAND,5,10,5,-19.615,147.473333,549632.81,7831053.051,55
175268,5,SANDY CLAY BLACK,10,14.5,4.5,-19.615,147.473333,549632.81,7831053.051,55
175268,6,SANDY CLAY YELLOW,14.5,21.5,7,-19.615,147.473333,549632.81,7831053.051,55
175268,7,CLAYEY SAND - WATER @ 21.5 METRES,21.5,25,3.5,-19.615,147.473333,549632.81,7831053.051,55
175268,8,COARSE SAND - WATER,25,27,2,-19.615,147.473333,549632.81,7831053.051,55
175304,1,BROWN CLAY - SILTY,0,3.5,3.5,-19.7463177,147.1025021,510739,7816580,55
175304,2,BROWN CLAY,3.5,5.8,2.3,-19.7463177,147.1025021,510739,7816580,55
175304,3,SANDY CLAY,5.8,8.5,2.7,-19.7463177,147.1025021,510739,7816580,55
175304,4,GRAVELY SANDY CLAY,8.5,12,3.5,-19.7463177,147.1025021,510739,7816580,55
175304,5,BROWN SPECKLED SAND AND GRAVELS,12,18.2,6.2,-19.7463177,147.1025021,510739,7816580,55
175304,6,BROWN GRAY CLAY,18.2,18.5,0.3,-19.7463177,147.1025021,510739,7816580,55
175305,1,SILTY SOIL,0,0.3,0.3,-19.8313889,147.0683333,507156,7807176,55
175305,2,CLAY,0.3,2.8,2.5,-19.8313889,147.0683333,507156,7807176,55
175305,3,WEATHERED GRANITE,2.8,7.9,5.1,-19.8313889,147.0683333,507156,7807176,55
175305,4,SANDY CLAY - DAMP,7.9,10.4,2.5,-19.8313889,147.0683333,507156,7807176,55
175305,5,WEATHERED GRANITE,10.4,25,14.6,-19.8313889,147.0683333,507156,7807176,55
175305,6,FRACTURED GRANITE,25,30.5,5.5,-19.8313889,147.0683333,507156,7807176,55
175306,1,SILTY CLAY,0,0.3,0.3,-19.8330556,147.0816667,508552,7806991,55
175306,2,STIFF CLAY,0.3,3,2.7,-19.8330556,147.0816667,508552,7806991,55
175306,3,"WEATHERED GRANITE/DECO DA,P WITH CLAY SEAMS THROUGH",3,15.8,12.8,-19.8330556,147.0816667,508552,7806991,55
175306,4,GRANITE GREY/PINK,15.8,21,5.2,-19.8330556,147.0816667,508552,7806991,55
175306,5,FRACTURED GRANITE,21,26,5,-19.8330556,147.0816667,508552,7806991,55
175306,6,GRANITE WITH FRACTURED SEAMS THROUGHOUT,26,39.6,13.6,-19.8330556,147.0816667,508552,7806991,55
175307,1,SILTY CLAY,0,1.4,1.4,-19.8288889,147.0838889,508785,7807451,55
175307,2,CLAY,1.4,3.7,2.3,-19.8288889,147.0838889,508785,7807451,55
175307,3,SANDY CLAY,3.7,4.6,0.9,-19.8288889,147.0838889,508785,7807451,55
175307,4,FRACTURED GRANITE - PINK-GREY DAMP,4.6,15,10.4,-19.8288889,147.0838889,508785,7807451,55
175307,5,PINK-GREY HARD GRANITE,15,31,16,-19.8288889,147.0838889,508785,7807451,55
175308,1,BROWN CLAYEY SOIL,0,1.3,1.3,-19.8288889,147.0858333,508988,7807451,55
175308,2,WEATHERED GRANITE,1.3,24,22.7,-19.8288889,147.0858333,508988,7807451,55
175309,1,CLAY SOIL,0,0.4,0.4,-19.8283333,147.0861111,509017,7807513,55
175309,2,SANDSTONE LAYER,0.4,0.7,0.3,-19.8283333,147.0861111,509017,7807513,55
175309,3,GRAVELY CLAY,0.7,2.6,1.9,-19.8283333,147.0861111,509017,7807513,55
175309,4,WEATHERED CLAY,2.6,3.5,0.9,-19.8283333,147.0861111,509017,7807513,55
175309,5,WEATHERED GRANITE,3.5,9.8,6.3,-19.8283333,147.0861111,509017,7807513,55
175309,6,SANDY CLAY AND GRAVELS,9.8,13,3.2,-19.8283333,147.0861111,509017,7807513,55
175309,7,DECO GRANITE - *,13,15.5,2.5,-19.8283333,147.0861111,509017,7807513,55
175309,8,FRACTURED GRANITE,15.5,16.7,1.2,-19.8283333,147.0861111,509017,7807513,55
175309,9,GRANITE,16.7,18.8,2.1,-19.8283333,147.0861111,509017,7807513,55
175309,10,FRACTURED GRANITE,18.8,21,2.2,-19.8283333,147.0861111,509017,7807513,55
175309,11,GRANITE WITH FRACTURED SEAMS THROUGHOUT,21,28,7,-19.8283333,147.0861111,509017,7807513,55
175310,1,SILTY SOIL,0,0.3,0.3,-19.82,147.0863889,509047,7808435,55
175310,2,RED BROWN CLAY,0.3,1.8,1.5,-19.82,147.0863889,509047,7808435,55
175310,3,DRY BROWN SAND,1.8,3.2,1.4,-19.82,147.0863889,509047,7808435,55
175310,4,SANDY GRAVELY CLAY,3.2,4.2,1,-19.82,147.0863889,509047,7808435,55
175310,5,SILTY SANDY CLAY,4.2,8.6,4.4,-19.82,147.0863889,509047,7808435,55
175310,6,SANDY CLAY - DAMP @ 9 METRES,8.6,13.3,4.7,-19.82,147.0863889,509047,7808435,55
175310,7,WEATHERED/DECO GRANITE - WATER @ 13.3 METRES,13.3,21,7.7,-19.82,147.0863889,509047,7808435,55
175310,8,BLUE/PINK/GREY GRANITE,21,24,3,-19.82,147.0863889,509047,7808435,55
175311,1,SILTY SOIL,0,0.6,0.6,-19.5675,147.418611,543907.556,7836324.265,55
175311,2,SILTY SAND,0.6,2.5,1.9,-19.5675,147.418611,543907.556,7836324.265,55
175311,3,BROWN GREY SAND - WATER @ 7 METRES,2.5,10.7,8.2,-19.5675,147.418611,543907.556,7836324.265,55
175311,4,CLAY BOUND SAND,10.7,21,10.3,-19.5675,147.418611,543907.556,7836324.265,55
175311,5,CLAYEY SAND,21,24,3,-19.5675,147.418611,543907.556,7836324.265,55
175311,6,MED/COARSE BROWN WHITE SPECKLED SAND - *,24,27.2,3.2,-19.5675,147.418611,543907.556,7836324.265,55
175311,7,BROWN GREY CLAY,27.2,27.8,0.6,-19.5675,147.418611,543907.556,7836324.265,55
175340,1,TOPSOIL,0,0.8,0.8,-19.766977,147.504318,552832.023,7814226.045,55
175340,2,BROWN CLAYEY SILT,0.8,1.5,0.7,-19.766977,147.504318,552832.023,7814226.045,55
175340,3,FINE BROWN SAND - WATER @ 1.8 METRES,1.5,3,1.5,-19.766977,147.504318,552832.023,7814226.045,55
175340,4,LIGHT GREY FINE SAND,3,5,2,-19.766977,147.504318,552832.023,7814226.045,55
175340,5,FINE TO COARSE BROWN SAND,5,9,4,-19.766977,147.504318,552832.023,7814226.045,55
175340,6,FINE TO COARSE GREY SAND - WATER,9,12.5,3.5,-19.766977,147.504318,552832.023,7814226.045,55
175340,7,VERY SANDY GREY CLAY WEATHERED ROCK,12.5,13,0.5,-19.766977,147.504318,552832.023,7814226.045,55
175341,1,RED TOP SOIL,0,1.2,1.2,-19.769136,147.504725,552873.949,7813987.002,55
175341,2,FINE BROWN SAND SILTY - WATER @ 1.6 METRES,1.2,3,1.8,-19.769136,147.504725,552873.949,7813987.002,55
175341,3,FINE TO MEDIUM BROWN SAND,3,4,1,-19.769136,147.504725,552873.949,7813987.002,55
175341,4,FINE TO COARSE REDISH BROWN SAND,4,5,1,-19.769136,147.504725,552873.949,7813987.002,55
175341,5,FINE TO COARSE BROWN SAND,5,9,4,-19.769136,147.504725,552873.949,7813987.002,55
175341,6,FINE GREY SAND TRACES OF GREY CLAY - *,9,10,1,-19.769136,147.504725,552873.949,7813987.002,55
175341,7,FINE TO COARSE GREY SAND,10,12,2,-19.769136,147.504725,552873.949,7813987.002,55
175341,8,GREY CLAY AND GRAVEL WEATHERED ROCK,12,13,1,-19.769136,147.504725,552873.949,7813987.002,55
175342,1,TOPSOIL,0,0.5,0.5,-19.770709,147.500063,552385.044,7813814.382,55
175342,2,DARK GREY CLAY,0.5,2.5,2,-19.770709,147.500063,552385.044,7813814.382,55
175342,3,LIGHT GREY CLAY,2.5,6,3.5,-19.770709,147.500063,552385.044,7813814.382,55
175342,4,SOFT BLACK CLAY,6,8,2,-19.770709,147.500063,552385.044,7813814.382,55
175342,5,SANDY BLACK CLAY,8,9,1,-19.770709,147.500063,552385.044,7813814.382,55
175342,6,CREAM GREY CLAYEY SAND WEATHERED ROCK,9,10,1,-19.770709,147.500063,552385.044,7813814.382,55
175343,1,TOPSOIL,0,0.4,0.4,-19.770807,147.499627,552339.337,7813803.672,55
175343,2,BROWN SILT,0.4,1.3,0.9,-19.770807,147.499627,552339.337,7813803.672,55
175343,3,FINE BROWN SILTY SAND - WATER @ 2.8 METRES,1.3,4,2.7,-19.770807,147.499627,552339.337,7813803.672,55
175343,4,FINE TO COARSE BROWN SAND,4,9,5,-19.770807,147.499627,552339.337,7813803.672,55
175343,5,GREY CLAY,9,9.3,0.3,-19.770807,147.499627,552339.337,7813803.672,55
175343,6,FINE TO COARSE GREY SAND WITH SMALL BANDS OF GREY CLAY,9.3,12,2.7,-19.770807,147.499627,552339.337,7813803.672,55
175344,1,TOPSOIL,0,0.4,0.4,-19.575511,147.401684,542130,7835442.05,55
175344,2,FINE TO COARSE BROWN SAND,0.4,6.5,6.1,-19.575511,147.401684,542130,7835442.05,55
175344,3,MEDIUM TO VERY COARSE BROWN SAND AND LARGE STONES - WATER @ 6.8 METRES,6.5,10,3.5,-19.575511,147.401684,542130,7835442.05,55
175344,4,FINE BROWN SAND,10,10.6,0.6,-19.575511,147.401684,542130,7835442.05,55
175344,5,VERY COARSE BROWN SAND,10.6,12,1.4,-19.575511,147.401684,542130,7835442.05,55
175345,1,TOPSOIL,0,0.8,0.8,-19.533337,147.450859,547300.013,7840096.048,55
175345,2,BROWN CLAYEY SILT,0.8,1.6,0.8,-19.533337,147.450859,547300.013,7840096.048,55
175345,3,FINE BROWN SILTY SAND,1.6,3,1.4,-19.533337,147.450859,547300.013,7840096.048,55
175345,4,FINE TO COARSE BROWN SAND,3,7,4,-19.533337,147.450859,547300.013,7840096.048,55
175345,5,FINE TO COARSE GREY SAND,7,9,2,-19.533337,147.450859,547300.013,7840096.048,55
175345,6,SOFT DARK GREY CLAY WITH SHELLS,9,14,5,-19.533337,147.450859,547300.013,7840096.048,55
175345,7,GREY CLAY,14,19,5,-19.533337,147.450859,547300.013,7840096.048,55
175345,8,VERY SANDY WHITE CLAY,19,20,1,-19.533337,147.450859,547300.013,7840096.048,55
175345,9,RUSTY BROWN COARSE CEMENTED SAND,20,21,1,-19.533337,147.450859,547300.013,7840096.048,55
175345,10,VERY SANDY BROWN CLAY,21,23,2,-19.533337,147.450859,547300.013,7840096.048,55
175345,11,BROWN CLAY,23,26,3,-19.533337,147.450859,547300.013,7840096.048,55
175345,12,VERY SANDY BROWN CLAY WITH ROCKS AT 28 METRES,26,30,4,-19.533337,147.450859,547300.013,7840096.048,55
175345,13,FINE BROWN CLAYEY SAND,30,32,2,-19.533337,147.450859,547300.013,7840096.048,55
175345,14,FINE TO MEDIUM BROWN SAND SOME COARSE CLAYEY,32,37,5,-19.533337,147.450859,547300.013,7840096.048,55
175346,1,TOPSOIL,0,1,1,-19.534177,147.451262,547342.048,7840002.985,55
175346,2,BROWN CLAYEY SILT,1,1.5,0.5,-19.534177,147.451262,547342.048,7840002.985,55
175346,3,FINE SILTY SAND - WATER @ 2.15 METRES,1.5,3,1.5,-19.534177,147.451262,547342.048,7840002.985,55
175346,4,FINE TO MEDIUM BROWN SAND,3,7,4,-19.534177,147.451262,547342.048,7840002.985,55
175346,5,FINE TO COARSE BROWN SAND - *,7,10,3,-19.534177,147.451262,547342.048,7840002.985,55
175346,6,FINE TO COARSE GREY SAND,10,11,1,-19.534177,147.451262,547342.048,7840002.985,55
175346,7,SOFT GREY CLAY,11,12,1,-19.534177,147.451262,547342.048,7840002.985,55
175347,1,DARK CLAYEY SOIL,0,3.8,3.8,-19.615833,147.473056,549603.508,7830960.954,55
175347,2,SANDY CLAY SOIL,3.8,4.5,0.7,-19.615833,147.473056,549603.508,7830960.954,55
175347,3,CLAYEY SAND,4.5,5.5,1,-19.615833,147.473056,549603.508,7830960.954,55
175347,4,BROWN SAND (WET),5.5,8,2.5,-19.615833,147.473056,549603.508,7830960.954,55
175347,5,BROWN SAND AND PEBBLE,8,13.5,5.5,-19.615833,147.473056,549603.508,7830960.954,55
175347,6,CLAY BOUND SAND,13.5,15.8,2.3,-19.615833,147.473056,549603.508,7830960.954,55
175347,7,BROWN CLAY,15.8,18.5,2.7,-19.615833,147.473056,549603.508,7830960.954,55
175347,8,SANDY CLAY RED/BROWN,18.5,29.5,11,-19.615833,147.473056,549603.508,7830960.954,55
175348,1,CLAYEY SAND,0,2.7,2.7,-19.616667,147.475,549807.098,7830868.099,55
175348,2,FINE SAND,2.7,3.2,0.5,-19.616667,147.475,549807.098,7830868.099,55
175348,3,SOFT SANDY CLAY,3.2,5.5,2.3,-19.616667,147.475,549807.098,7830868.099,55
175348,4,FINE SNAD BROWN,5.5,12,6.5,-19.616667,147.475,549807.098,7830868.099,55
175348,5,MEDIUM GRAIN SAND SOME FINES,12,16.5,4.5,-19.616667,147.475,549807.098,7830868.099,55
175348,6,CLAYEY SAND AND SOME PEBBLE PRESENT,16.5,19.5,3,-19.616667,147.475,549807.098,7830868.099,55
175349,1,SILTY LOAM TOP SOIL,0,0.7,0.7,-19.617778,147.474167,549719.409,7830745.4,55
175349,2,SILTY SANDY SOIL,0.7,2.3,1.6,-19.617778,147.474167,549719.409,7830745.4,55
175349,3,FINE BROWN SAND,2.3,4.5,2.2,-19.617778,147.474167,549719.409,7830745.4,55
175349,4,BROWN SAND MORE PEBBLE AS HOLE PROGRESSED.,4.5,18.7,14.2,-19.617778,147.474167,549719.409,7830745.4,55
175349,5,CLAYEY SAND,18.7,19.7,1,-19.617778,147.474167,549719.409,7830745.4,55
175349,6,GREY CLAY BAND SAND,19.7,20.5,0.8,-19.617778,147.474167,549719.409,7830745.4,55
175350,1,CLAYEY SOIL,0,0.3,0.3,-19.680556,147.374722,539276.563,7823824.479,55
175350,2,SANDY SOIL,0.3,1.2,0.9,-19.680556,147.374722,539276.563,7823824.479,55
175350,3,BROWN SAND FINE,1.2,9,7.8,-19.680556,147.374722,539276.563,7823824.479,55
175350,4,BROWN SAND AND LARGE STONE,9,9.5,0.5,-19.680556,147.374722,539276.563,7823824.479,55
175350,5,MED GRAIN BROWN SAND - WATER @ 11 METRES,9.5,15.5,6,-19.680556,147.374722,539276.563,7823824.479,55
175350,6,MED/COARSE BROWN SAND AND PEBBLE,15.5,20.3,4.8,-19.680556,147.374722,539276.563,7823824.479,55
175350,7,CLAY BOUND SAND,20.3,20.8,0.5,-19.680556,147.374722,539276.563,7823824.479,55
175363,1,TOPSOIL,0,0.6,0.6,-19.585134,147.305663,532056.997,7834398.036,55
175363,2,BROWN SILTY CLAY,0.6,1.2,0.6,-19.585134,147.305663,532056.997,7834398.036,55
175363,3,BROWN SANDY SILT,1.2,1.5,0.3,-19.585134,147.305663,532056.997,7834398.036,55
175363,4,BROWN CLAY - WATER @ 4 METRES,1.5,4.5,3,-19.585134,147.305663,532056.997,7834398.036,55
175363,5,GREY CLAY,4.5,6.5,2,-19.585134,147.305663,532056.997,7834398.036,55
175363,6,SILTY BROWN CLAY,6.5,8,1.5,-19.585134,147.305663,532056.997,7834398.036,55
175363,7,FINE TO COARSE BROWN SAND,8,15,7,-19.585134,147.305663,532056.997,7834398.036,55
175363,8,FINE TO COARSE CLAYEY BROWN SAND,15,17,2,-19.585134,147.305663,532056.997,7834398.036,55
175363,9,FINE TO COARSE LIGHT BROWN SAND SLIGHTLY CLAYEY CIRCULATION LOSS,17,21,4,-19.585134,147.305663,532056.997,7834398.036,55
175363,10,CREAM SAND FINE TO COARSE CLAYEY,21,23,2,-19.585134,147.305663,532056.997,7834398.036,55
175363,11,FINE TO COARSE BROWN SAND VERY CLAYEY NO CIRCULATION LOSS,23,28,5,-19.585134,147.305663,532056.997,7834398.036,55
175387,1,BLACK TOP SOIL,0,1,1,-19.6575,147.403056,542252.475,7826369.022,55
175387,2,RED RIVER SILT,1,6.2,5.2,-19.6575,147.403056,542252.475,7826369.022,55
175387,3,BROWN SILTY CLAY - WATER @ 11.2 METRES,6.2,16.2,10,-19.6575,147.403056,542252.475,7826369.022,55
175387,4,BROWN FINE SAND,16.2,18,1.8,-19.6575,147.403056,542252.475,7826369.022,55
175387,5,COARSE BROWN SAND,18,21.8,3.8,-19.6575,147.403056,542252.475,7826369.022,55
175388,1,SANDY TOP SOIL,0,1,1,-19.732778,147.463333,548548.727,7818022.759,55
175388,2,DIRTY FINE SAND - WATER @ 4.3 METRES,1,5.3,4.3,-19.732778,147.463333,548548.727,7818022.759,55
175388,3,COARSE BROWN SAND,5.3,12.1,6.8,-19.732778,147.463333,548548.727,7818022.759,55
175388,4,GREY SAND,12.1,13.4,1.3,-19.732778,147.463333,548548.727,7818022.759,55
175389,1,TOPSOIL AND CLAY - WATER @ 3.1 METRES,0,4.06,4.06,-19.784488,147.51751,554208.115,7812284.097,55
175389,2,DIRTY GREY SAND,4.06,4.68,0.62,-19.784488,147.51751,554208.115,7812284.097,55
175389,3,CLEAN COARSE GREY SAND,4.68,9.38,4.7,-19.784488,147.51751,554208.115,7812284.097,55
175390,1,TOPSOIL,0,1.25,1.25,-19.78474,147.523035,554786.774,7812254.431,55
175390,2,RED SILTY SOIL - WATER @ 4.25,1.25,4.3,3.05,-19.78474,147.523035,554786.774,7812254.431,55
175390,3,BROWN CLEAN COARSE SAND,4.3,6.2,1.9,-19.78474,147.523035,554786.774,7812254.431,55
175390,4,BROWN - GREY CLEAN SAND,6.2,12.5,6.3,-19.78474,147.523035,554786.774,7812254.431,55
175391,1,TOPSOIL,0,1.2,1.2,-19.7875,147.504167,552809.442,7811955.005,55
175391,2,RED SILTY CLAY - WATER @ 4.9 METRES,1.2,6.5,5.3,-19.7875,147.504167,552809.442,7811955.005,55
175391,3,DECOMPOSED GRANITE,6.5,9.06,2.56,-19.7875,147.504167,552809.442,7811955.005,55
175392,1,TOPSOIL,0,1,1,-19.708889,147.429722,545033.553,7820675.558,55
175392,2,RED SILT,1,3.1,2.1,-19.708889,147.429722,545033.553,7820675.558,55
175392,3,BROWN SAND,3.1,5,1.9,-19.708889,147.429722,545033.553,7820675.558,55
175392,4,HARD RED SILT,5,14,9,-19.708889,147.429722,545033.553,7820675.558,55
175392,5,SMALL GRAVEL - WATER @ 14 METRES,14,14.6,0.6,-19.708889,147.429722,545033.553,7820675.558,55
175392,6,DIRTY COARSE BROWN SAND,14.6,15.6,1,-19.708889,147.429722,545033.553,7820675.558,55
175392,7,FAIR COARSE BROWN SAND,15.6,18.7,3.1,-19.708889,147.429722,545033.553,7820675.558,55
175393,1,TOPSOIL,0,2.5,2.5,-19.708611,147.429722,545033.631,7820706.321,55
175393,2,FINE BROWN SAND,2.5,3.75,1.25,-19.708611,147.429722,545033.631,7820706.321,55
175393,3,COARSE BROWN SAND - WATER @ 9.6 METRES,3.75,13.4,9.65,-19.708611,147.429722,545033.631,7820706.321,55
175393,4,SOFT CLAY,13.4,14.3,0.9,-19.708611,147.429722,545033.631,7820706.321,55
175393,5,CLEAN BROWN SAND,14.3,22.8,8.5,-19.708611,147.429722,545033.631,7820706.321,55
175394,1,TOPSOIL,0,0.6,0.6,-19.710631,147.449483,547103.968,7820477.431,55
175394,2,RED SILT,0.6,2.5,1.9,-19.710631,147.449483,547103.968,7820477.431,55
175394,3,COARSE BROWN SAND,2.5,5.6,3.1,-19.710631,147.449483,547103.968,7820477.431,55
175394,4,SILTY CLAY - WATER @ 5.9 METRES,5.6,14,8.4,-19.710631,147.449483,547103.968,7820477.431,55
175394,5,CLEAN BROWN SAND,14,19.3,5.3,-19.710631,147.449483,547103.968,7820477.431,55
175446,1,OPEN WELL,0,4,4,-19.599722,147.4775,550074.49,7832742.469,55
175446,2,FINE SAND,4,6,2,-19.599722,147.4775,550074.49,7832742.469,55
175446,3,COARSE SAND AND GRAVEL - WATER @ 6 METRES,6,16.5,10.5,-19.599722,147.4775,550074.49,7832742.469,55
175447,1,SILTY SOIL,0,0.8,0.8,-19.594167,147.388889,540783.303,7833380.737,55
175447,2,FINE BROWN SAND SOME ROCKS PRESENT  - WATER @ 7.5 METRES,0.8,8.5,7.7,-19.594167,147.388889,540783.303,7833380.737,55
175447,3,GREY CLAYBOUND SAND,8.5,12.8,4.3,-19.594167,147.388889,540783.303,7833380.737,55
175447,4,CREAM/GREY SANDY CLAY - ROCKS PRESENT THROUGHOUT,12.8,21.5,8.7,-19.594167,147.388889,540783.303,7833380.737,55
175447,5,BROWN/WHITE SPECKLED SAND AND GRAVELS MED/COARSE,21.5,27,5.5,-19.594167,147.388889,540783.303,7833380.737,55
175454,1,SILTY CLAY SOIL,0,1.7,1.7,-19.647892,147.421744,544214.202,7827427.481,55
175454,2,BROWN CLAY,1.7,2.8,1.1,-19.647892,147.421744,544214.202,7827427.481,55
175454,3,SILTY SAND/CLAYEY,2.8,6,3.2,-19.647892,147.421744,544214.202,7827427.481,55
175454,4,BROWN SANDY SILT,6,8,2,-19.647892,147.421744,544214.202,7827427.481,55
175454,5,CLAYEY SAND - SOAK,8,11.6,3.6,-19.647892,147.421744,544214.202,7827427.481,55
175454,6,FIRM CLAY,11.6,13,1.4,-19.647892,147.421744,544214.202,7827427.481,55
175454,7,SANDY CLAY,13,17.5,4.5,-19.647892,147.421744,544214.202,7827427.481,55
175454,8,STIFF SANDY CLAY,17.5,19.5,2,-19.647892,147.421744,544214.202,7827427.481,55
175454,9,CLAYEY SAND,19.5,20.3,0.8,-19.647892,147.421744,544214.202,7827427.481,55
175454,10,SANDY MOLTED CLAY,20.3,25.3,5,-19.647892,147.421744,544214.202,7827427.481,55
175454,11,STIFF CLAY SOME GRAVEL THROUGHOUT,25.3,31,5.7,-19.647892,147.421744,544214.202,7827427.481,55
175455,1,SILTY LOAM,0,1.5,1.5,-19.6475,147.422778,544322.712,7827470.59,55
175455,2,BROWN CLAY,1.5,2.7,1.2,-19.6475,147.422778,544322.712,7827470.59,55
175455,3,SILTY CLAY,2.7,3.5,0.8,-19.6475,147.422778,544322.712,7827470.59,55
175455,4,SILTY SAND,3.5,7.5,4,-19.6475,147.422778,544322.712,7827470.59,55
175455,5,BROWN WHITE SPECKLED SAND - SOME FINES,7.5,11.3,3.8,-19.6475,147.422778,544322.712,7827470.59,55
175455,6,FINE BROWN GREY SAND,11.3,11.6,0.3,-19.6475,147.422778,544322.712,7827470.59,55
175455,7,BROWN GREY CLAY,11.6,11.8,0.2,-19.6475,147.422778,544322.712,7827470.59,55
175504,1,TOPSOIL,0,1.8,1.8,-19.585882,147.365077,538288.039,7834303.038,55
175504,2,BROWN SILT,1.8,3,1.2,-19.585882,147.365077,538288.039,7834303.038,55
175504,3,FINE TO MEDIUM BROWN SAND - WATER @ 6.1 METRES,3,8,5,-19.585882,147.365077,538288.039,7834303.038,55
175504,4,FINE TO VERY COARSE BROWN SAND SMALL BAND OF CLAY AT 20 METRES,8,21,13,-19.585882,147.365077,538288.039,7834303.038,55
175504,5,"STONES, FINE TO COARSE SLIGHTLY CLAY BROWN SAND",21,25,4,-19.585882,147.365077,538288.039,7834303.038,55
175504,6,CLAYEY BROWN SAND AND STONES,25,28,3,-19.585882,147.365077,538288.039,7834303.038,55
175510,1,CLAY,0,3.8,3.8,-19.805556,147.191667,520073.903,7810024.255,55
